sheet,cell,row,column,author,note_text
Trajectory,F35,35,F,Codex,"DERIVED MODEL OUTPUT — META Q1 26
Formula: quarterly capex × 4 × assumed AI share of capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,G35,35,G,Codex,"DERIVED MODEL OUTPUT — META Q2 26
Formula: quarterly capex × 4 × assumed AI share of capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,C36,36,C,Codex,"DERIVED MODEL OUTPUT — META Q2 25
Formula: quarterly revenue × 4 × assumed AI revenue attribution
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,D36,36,D,Codex,"DERIVED MODEL OUTPUT — META Q3 25
Formula: quarterly revenue × 4 × assumed AI revenue attribution
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,E36,36,E,Codex,"DERIVED MODEL OUTPUT — META Q4 25
Formula: quarterly revenue × 4 × assumed AI revenue attribution
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,F36,36,F,Codex,"DERIVED MODEL OUTPUT — META Q1 26
Formula: quarterly revenue × 4 × assumed AI revenue attribution
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,G36,36,G,Codex,"DERIVED MODEL OUTPUT — META Q2 26
Formula: quarterly revenue × 4 × assumed AI revenue attribution
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,C37,37,C,Codex,"DERIVED MODEL OUTPUT — META Q2 25
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,D37,37,D,Codex,"DERIVED MODEL OUTPUT — META Q3 25
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,E37,37,E,Codex,"DERIVED MODEL OUTPUT — META Q4 25
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,F37,37,F,Codex,"DERIVED MODEL OUTPUT — META Q1 26
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,G37,37,G,Codex,"DERIVED MODEL OUTPUT — META Q2 26
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,C38,38,C,Codex,"DERIVED MODEL OUTPUT — META Q2 25
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,D38,38,D,Codex,"DERIVED MODEL OUTPUT — META Q3 25
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,E38,38,E,Codex,"DERIVED MODEL OUTPUT — META Q4 25
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,F38,38,F,Codex,"DERIVED MODEL OUTPUT — META Q1 26
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Trajectory,G38,38,G,Codex,"DERIVED MODEL OUTPUT — META Q2 26
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
The 20% AI revenue attribution, 90% AI capex share, and scenario margins retain the supplied model assumptions. Meta does not report standalone AI revenue or AI-only capex."
Snapshot,B6,6,B,Codex,"MSFT latest public fact
Value: $678.000B
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Evidence: Commercial remaining performance obligation was $678B; total company RPO was $684B. Weighted-average commercial-RPO duration including OpenAI was 2.3 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-07-29_10-K_msft-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Snapshot,C6,6,C,Codex,"GOOG latest public fact
Value: $519.500B
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Evidence: Revenue backlog/RPO was $519.5B, including $513.9B related to Google Cloud. The Q1 2026 short-term-contract definition change remains in effect, and Cloud backlog now includes TPU system-sale agreements; the vast majority remains GCP agreements.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-07-23_10-Q_goog-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Snapshot,D6,6,D,Codex,"AMZN latest public fact
Value: $496.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $496B; weighted-average remaining life was 6.4 years. Anthropic's expanded commitment is already included in the total and must not be added separately.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
